timestamp_utc,elapsed_seconds,connected,rotation_hz,point_count,scan_point_count,last_update,error
2026-07-24T07:02:32.073227+00:00,799.116,True,10.11111111111111,448,450,1784876551.977257,
2026-07-24T07:02:37.093417+00:00,804.136,True,9.794444444444444,462,464,1784876557.0027654,
2026-07-24T07:02:42.102477+00:00,809.145,True,10.08611111111111,449,451,1784876562.0368974,
2026-07-24T07:02:47.143512+00:00,814.186,True,10.113888888888889,449,451,1784876567.0641418,
2026-07-24T07:02:52.207135+00:00,819.25,True,9.922222222222222,453,457,1784876572.114782,
2026-07-24T07:02:57.222853+00:00,824.266,True,10.102777777777778,445,449,1784876577.1324685,
2026-07-24T07:03:02.251886+00:00,829.295,True,10.080555555555556,448,451,1784876582.173537,
2026-07-24T07:03:07.287676+00:00,834.33,True,10.036111111111111,450,452,1784876587.1998787,
2026-07-24T07:03:12.294537+00:00,839.337,True,9.977777777777778,453,456,1784876592.2330816,
2026-07-24T07:03:17.346502+00:00,844.389,True,10.072222222222223,449,451,1784876597.2863338,
2026-07-24T07:03:22.397890+00:00,849.441,True,10.061111111111112,449,452,1784876602.324806,
2026-07-24T07:03:27.436680+00:00,854.479,True,9.791666666666666,460,464,1784876607.347737,
2026-07-24T07:03:32.452127+00:00,859.495,True,10.08611111111111,449,451,1784876612.3706164,
2026-07-24T07:03:37.473248+00:00,864.516,True,10.113888888888889,447,450,1784876617.3956692,
2026-07-24T07:03:42.494093+00:00,869.537,True,9.819444444444445,458,462,1784876622.4126933,
2026-07-24T07:03:47.530756+00:00,874.573,True,9.905555555555555,457,460,1784876627.4458613,
2026-07-24T07:03:52.550680+00:00,879.593,True,10.116666666666667,447,449,1784876632.4613926,
2026-07-24T07:03:57.563479+00:00,884.606,True,10.1,449,451,1784876637.4734955,
2026-07-24T07:04:02.577631+00:00,889.62,True,9.811111111111112,461,463,1784876642.4893975,
2026-07-24T07:04:07.601477+00:00,894.644,True,10.069444444444445,449,452,1784876647.5127082,
2026-07-24T07:04:12.611744+00:00,899.654,True,10.075,448,450,1784876652.5218103,
2026-07-24T07:04:17.623939+00:00,904.667,True,9.980555555555556,452,455,1784876657.5933807,
2026-07-24T07:04:22.697931+00:00,909.741,True,10.025,451,454,1784876662.6206186,
2026-07-24T07:04:27.723621+00:00,914.766,True,10.0,452,454,1784876667.6297138,
2026-07-24T07:04:32.742574+00:00,919.785,True,9.816666666666666,460,463,1784876672.716329,
2026-07-24T07:04:37.848727+00:00,924.891,True,9.747222222222222,464,467,1784876677.7775495,
2026-07-24T07:04:42.875631+00:00,929.918,True,10.047222222222222,450,453,1784876682.7883716,
2026-07-24T07:04:47.903051+00:00,934.946,True,10.097222222222221,448,451,1784876687.8106055,
2026-07-24T07:04:52.930262+00:00,939.973,True,9.894444444444444,457,459,1784876692.8391094,
2026-07-24T07:04:57.962569+00:00,945.005,True,9.872222222222222,459,461,1784876697.8991091,
2026-07-24T07:05:03.024329+00:00,950.067,True,10.083333333333334,448,450,1784876702.948836,
2026-07-24T07:05:08.058897+00:00,955.102,True,10.097222222222221,448,451,1784876707.9646735,
2026-07-24T07:05:13.091265+00:00,960.134,True,9.802777777777777,460,463,1784876713.0006344,
2026-07-24T07:05:18.105643+00:00,965.148,True,10.022222222222222,448,450,1784876718.0116417,
2026-07-24T07:05:23.122824+00:00,970.166,True,10.102777777777778,447,450,1784876723.034138,
2026-07-24T07:05:28.156434+00:00,975.199,True,9.875,458,460,1784876728.0709918,
2026-07-24T07:05:33.196535+00:00,980.239,True,9.786111111111111,462,466,1784876733.116129,
2026-07-24T07:05:38.236118+00:00,985.279,True,10.072222222222223,449,451,1784876738.16514,
2026-07-24T07:05:43.268987+00:00,990.312,True,10.044444444444444,450,452,1784876743.1958103,
2026-07-24T07:05:48.328715+00:00,995.371,True,10.002777777777778,464,466,1784876748.2479405,
2026-07-24T07:05:53.352606+00:00,1000.395,True,10.036111111111111,452,454,1784876753.2697988,
2026-07-24T07:05:58.387215+00:00,1005.43,True,10.102777777777778,448,450,1784876758.3338253,
2026-07-24T07:06:03.466826+00:00,1010.51,True,10.08611111111111,447,450,1784876763.4393392,
2026-07-24T07:06:08.585787+00:00,1015.628,True,10.05,450,452,1784876768.5099032,
2026-07-24T07:06:13.618834+00:00,1020.658,True,9.772222222222222,462,466,1784876773.5683713,
2026-07-24T07:06:18.701228+00:00,1025.744,True,10.052777777777777,450,452,1784876778.6240199,
2026-07-24T07:06:23.735592+00:00,1030.778,True,10.066666666666666,448,452,1784876783.6934228,
2026-07-24T07:06:28.824822+00:00,1035.867,True,10.11111111111111,448,450,1784876788.792955,
2026-07-24T07:06:33.955249+00:00,1040.998,True,10.027777777777779,451,453,1784876793.8694644,
2026-07-24T07:06:38.982412+00:00,1046.025,True,9.88888888888889,458,461,1784876798.951729,
2026-07-24T07:06:44.192091+00:00,1051.235,True,10.083333333333334,449,451,1784876804.0960474,
2026-07-24T07:06:49.208021+00:00,1056.251,True,10.116666666666667,448,450,1784876809.1144783,
2026-07-24T07:06:54.234137+00:00,1061.277,True,10.094444444444445,447,449,1784876814.165355,
2026-07-24T07:06:59.286267+00:00,1066.329,True,9.908333333333333,456,458,1784876819.261077,
2026-07-24T07:07:04.436662+00:00,1071.479,True,9.930555555555555,456,458,1784876824.370142,
2026-07-24T07:07:09.476941+00:00,1076.52,True,10.075,449,451,1784876829.4145844,
2026-07-24T07:07:14.537584+00:00,1081.58,True,10.061111111111112,450,452,1784876834.4709399,
2026-07-24T07:07:19.601193+00:00,1086.644,True,9.894444444444444,455,458,1784876839.5408802,
2026-07-24T07:07:24.663650+00:00,1091.706,True,9.869444444444444,459,461,1784876844.5847712,
2026-07-24T07:07:29.700202+00:00,1096.743,True,10.069444444444445,449,452,1784876849.6578875,
2026-07-24T07:07:34.774839+00:00,1101.818,True,10.027777777777779,451,453,1784876854.6861854,
2026-07-24T07:07:39.797003+00:00,1106.84,True,9.941666666666666,454,456,1784876859.7299705,
2026-07-24T07:07:44.850386+00:00,1111.893,True,9.936111111111112,455,458,1784876864.7774687,
2026-07-24T07:07:49.931142+00:00,1116.974,True,10.047222222222222,452,453,1784876869.8693662,
2026-07-24T07:07:55.008427+00:00,1122.051,True,10.08611111111111,449,451,1784876874.9529471,
2026-07-24T07:08:00.162926+00:00,1127.206,True,10.091666666666667,448,450,1784876880.105233,
2026-07-24T07:08:05.286698+00:00,1132.329,True,10.08611111111111,448,450,1784876885.1948357,
2026-07-24T07:08:10.317850+00:00,1137.361,True,9.825,460,463,1784876890.2582545,
2026-07-24T07:08:15.384121+00:00,1142.427,True,9.997222222222222,454,456,1784876895.3455405,
2026-07-24T07:08:20.484213+00:00,1147.527,True,10.102777777777778,448,450,1784876900.4444604,
2026-07-24T07:08:25.541868+00:00,1152.585,True,10.105555555555556,448,450,1784876905.4762516,
2026-07-24T07:08:30.588623+00:00,1157.631,True,10.005555555555556,452,454,1784876910.4996388,
2026-07-24T07:08:35.619275+00:00,1162.662,True,10.075,448,452,1784876915.532678,
2026-07-24T07:08:40.673806+00:00,1167.717,True,10.1,448,450,1784876920.599434,
2026-07-24T07:08:45.710136+00:00,1172.753,True,10.01388888888889,451,453,1784876925.6413054,
2026-07-24T07:08:50.761265+00:00,1177.804,True,9.766666666666667,464,467,1784876930.702514,
2026-07-24T07:08:55.859208+00:00,1182.902,True,10.025,450,453,1784876935.8056679,
2026-07-24T07:09:00.938421+00:00,1187.981,True,10.091666666666667,449,450,1784876940.8931234,
2026-07-24T07:09:06.062962+00:00,1193.106,True,10.075,448,450,1784876945.9972227,
2026-07-24T07:09:11.106625+00:00,1198.149,True,9.791666666666666,463,465,1784876951.0081646,
2026-07-24T07:09:16.119831+00:00,1203.163,True,10.130555555555556,446,449,1784876956.0362566,
2026-07-24T07:09:21.150911+00:00,1208.194,True,10.130555555555556,446,449,1784876961.0780745,
2026-07-24T07:09:26.218195+00:00,1213.261,True,10.041666666666666,449,452,1784876966.178545,
2026-07-24T07:09:31.333033+00:00,1218.376,True,9.811111111111112,461,463,1784876971.2690194,
2026-07-24T07:09:36.409538+00:00,1223.452,True,9.980555555555556,453,456,1784876976.372971,
2026-07-24T07:09:41.513277+00:00,1228.556,True,9.852777777777778,459,462,1784876981.645728,
2026-07-24T07:09:46.842086+00:00,1233.885,True,9.852777777777778,461,463,1784876987.5549242,
2026-07-24T07:09:52.895270+00:00,1239.938,True,10.052777777777777,451,453,1784876992.9927015,
2026-07-24T07:09:59.828288+00:00,1246.871,True,10.002777777777778,452,454,1784876999.8184626,
2026-07-24T07:10:04.984274+00:00,1252.027,True,10.091666666666667,447,450,1784877004.9181085,
2026-07-24T07:10:10.027042+00:00,1257.07,True,10.091666666666667,452,454,1784877009.949248,
2026-07-24T07:10:15.064042+00:00,1262.107,True,9.936111111111112,456,458,1784877014.9737332,
2026-07-24T07:10:20.091443+00:00,1267.134,True,9.76388888888889,463,466,1784877020.0541942,
2026-07-24T07:10:25.387160+00:00,1272.43,True,10.01388888888889,451,453,1784877025.3538284,
2026-07-24T07:10:30.479132+00:00,1277.522,True,9.902777777777779,457,459,1784877030.3942037,
2026-07-24T07:10:35.536885+00:00,1282.58,True,10.052777777777777,449,451,1784877035.4681602,
2026-07-24T07:10:40.593466+00:00,1287.636,True,10.080555555555556,451,452,1784877040.5133493,
2026-07-24T07:10:45.652562+00:00,1292.695,True,10.005555555555556,452,454,1784877045.565027,
2026-07-24T07:10:50.682839+00:00,1297.726,True,9.808333333333334,462,464,1784877050.6242063,
2026-07-24T07:10:55.746459+00:00,1302.789,True,9.866666666666667,460,462,1784877055.7828047,
